how_far_km
7.454556878306879
7.501481481481481
7.868895502645503
7.270112433862434
7.239503968253969
7.255833333333333
7.2277711640211635
7.228941798941799
7.528445767195767
7.306263227513227
7.369424603174603
7.355542328042328
7.545462962962963
11.307123015873017
7.618128306878307
7.503789682539682
7.5308597883597885
7.489503968253969
7.60148148148148
7.5102777777777785
7.742109788359788
7.811097883597883
7.6181613756613755
7.757585978835978
8.210740740740741
8.20984126984127
7.64050925925926
7.888974867724868
8.079298941798942
7.610707671957671
7.768756613756614
8.897857142857143
8.215641534391533
8.83507275132275
8.556931216931217
8.71390873015873
8.411904761904763
8.234609788359789
8.289589947089947
8.61396164021164
8.612625661375661
9.070416666666667
9.068723544973546
9.664828042328043
16.188756613756613
18.702380952380953
15.976541005291004
15.896851851851853
15.837208994708995
18.880185185185187
13.360489417989417
14.60246693121693
13.046633597883599
16.33537698412698
13.611256613756614
13.443730158730158
15.269054232804232
15.27353835978836
16.25219576719577
17.61420634920635
18.14718253968254
21.1634126984127
20.141686507936505
20.37552248677249
18.56537037037037
14.588181216931218
21.623161375661375
22.370899470899474
16.441732804232807
16.1351917989418
16.483458994708993
14.502797619047621
14.321025132275132
15.455277777777779
9.30797619047619
10.359861111111112
10.445271164021165
10.892526455026456
9.749907407407408
9.340330687830688
10.449378306878307
9.995634920634922
15.968207671957671
15.259867724867723
15.494358465608464
15.311097883597885
15.08378968253968
16.46815476190476
12.982625661375664
13.78984126984127
13.177043650793653
13.073015873015875
11.383710317460316
14.209060846560845
15.684391534391537
15.816792328042329
13.68462962962963
14.500310846560847
15.101964285714287
14.957797619047618
18.81029761904762
11.25576058201058
11.5248082010582
10.68753306878307
8.242896825396825
9.102123015873016
14.635304232804234
13.421468253968255
13.28300925925926
13.70897486772487
13.707056878306878
14.093227513227513
15.109847883597883
12.666798941798943
13.202328042328041
12.32118386243386
13.28679232804233
13.14743386243386
13.373214285714285
13.494093915343916
13.749861111111112
11.93704365079365
12.870416666666667
12.320535714285715
9.418637566137567
18.789193121693124
10.386626984126982
16.430125661375662
15.862242063492063
15.862242063492063
16.08722222222222
19.122466931216934
15.444021164021164
11.190879629629631
11.47017857142857
11.005099206349206
11.07100529100529
11.075191798941798
11.081164021164023
15.346329365079367
15.396805555555556
15.137414021164023
17.63285714285714
17.602870370370372
15.991203703703702
10.282017195767196
10.45220238095238
11.112685185185185
10.500998677248678
10.459464285714285
18.65195767195767
18.651712962962964
18.651712962962964
18.65188492063492
18.65188492063492
18.651785714285715
18.651785714285715
18.651514550264547
18.651514550264547
18.6514417989418
18.898736772486775
8.68524470899471
8.807380952380951
8.89438492063492
8.190873015873015
10.177394179894181
8.913465608465609
9.485958994708994
10.396911375661375
18.857724867724865
18.52911375661376
21.928075396825395
13.561071428571429
12.040171957671957
12.248035714285713
12.187830687830688
11.15903439153439
10.877513227513226
12.068234126984127
11.667361111111113
26.079775132275135
24.112566137566137
17.286752645502645
17.33058201058201
18.023445767195764
17.236805555555556
17.83712962962963
14.864431216931218
14.557910052910056
16.006507936507937
15.536236772486774
15.473941798941798
15.333511904761902
14.948981481481482
15.378287037037039
16.131732804232804
15.49125
13.5301917989418
14.13297619047619
14.339801587301586
23.28647486772487
13.701732804232805
11.513406084656088
11.720734126984127
16.16036375661376
19.306388888888886
19.67790343915344
16.46244708994709
15.744338624338626
11.206078042328043
10.476626984126984
10.986507936507936
10.98398148148148
11.659761904761904
18.07748015873016
17.87037037037037
18.566964285714285
16.80449074074074
15.805039682539684
15.251494708994707
21.528657407407408
10.335059523809523
10.065965608465607
10.066084656084657
11.782671957671958
19.67031746031746
20.90401455026455
15.458293650793653
21.139636243386246
21.714973544973542
12.779669312169313
14.543564814814815
10.390304232804233
10.83956349206349
22.162314814814813
21.9587037037037
18.101792328042325
18.533584656084656
17.97313492063492
18.118763227513227
16.71848544973545
17.591957671957672
18.02383597883598
16.60123677248677
17.62857142857143
20.902440476190478
19.463068783068785
20.262513227513228
21.141679894179894
20.86843253968254
9.621474867724867
28.021825396825395
26.613902116402116
28.24411375661376
22.018525132275133
22.367447089947085
17.729728835978836
19.878392857142856
18.68779761904762
26.690952380952382
18.40783068783069
26.474649470899468
25.02064153439154
24.69210978835979
26.25263227513227
25.352440476190477
28.84986111111111
29.273042328042326
19.049087301587303
20.094179894179895
19.910403439153438
19.907824074074075
21.163776455026454
14.95693783068783
22.4707671957672
23.379986772486767
22.966924603174608
23.371726190476192
31.05330687830688
18.715978835978834
17.504794973544975
28.47888888888889
18.416752645502644
19.568194444444444
16.08721560846561
34.12537698412699
34.03983465608466
18.224133597883597
19.970376984126982
21.015059523809523
29.878544973544972
7.835443121693121
7.501481481481481
8.137638888888889
7.973571428571429
8.21797619047619
7.3521825396825395
7.339365079365079
7.239239417989418
7.287070105820106
7.261441798941799
7.283895502645502
7.379265873015873
7.575099206349206
7.741051587301588
9.983690476190475
11.307123015873017
12.116236772486772
16.331712962962964
7.256666666666667
7.777142857142858
7.51130291005291
7.528373015873017
7.399365079365079
7.339689153439154
7.419616402116402
7.719160052910054
7.6705555555555565
7.534457671957671
7.63978835978836
8.658320105820104
7.674907407407408
8.002718253968254
8.058253968253968
8.02010582010582
7.635343915343915
7.768756613756614
7.895277777777777
7.769378306878306
8.855747354497353
8.291646825396827
8.8107208994709
8.91056216931217
8.043617724867726
8.187546296296295
8.114986772486773
8.189378306878307
8.189378306878307
8.495410052910053
8.995998677248677
8.688630952380953
9.067136243386242
9.954285714285714
17.760092592592592
18.89864417989418
19.275205026455026
19.65785052910053
16.649265873015874
17.46849867724868
16.959206349206347
17.258915343915344
13.811183862433861
11.634305555555555
16.205092592592592
18.109285714285715
20.35554232804233
17.590271164021164
14.728783068783068
18.20899470899471
18.491243386243386
17.512949735449737
19.786944444444444
14.50314814814815
13.877751322751323
14.31478835978836
14.814953703703702
15.53056216931217
10.096190476190477
16.16402777777778
15.355522486772486
15.634980158730158
14.086593915343915
15.737003968253967
15.590853174603176
8.862718253968254
8.70459656084656
8.70459656084656
12.97929232804233
13.082929894179895
14.215621693121694
15.08388888888889
13.631600529100526
14.317830687830686
14.583630952380952
11.018174603174604
11.120839947089946
11.116805555555556
11.222539682539683
10.444550264550264
11.168452380952381
11.16256613756614
10.68753306878307
8.620734126984127
14.702314814814816
14.631851851851852
13.759689153439155
13.97260582010582
13.19051587301587
12.521878306878309
14.154675925925927
14.421455026455025
12.833366402116402
12.207810846560847
12.771230158730157
9.204464285714286
8.943339947089946
18.61818783068783
17.998194444444444
15.953240740740743
15.862242063492063
8.380714285714285
16.96516534391534
17.38522486772487
14.656812169312168
8.694589947089947
11.449437830687833
14.941494708994707
17.455780423280423
15.845132275132277
10.22373015873016
10.746097883597884
17.35558201058201
13.298339947089946
8.36457671957672
8.530707671957671
8.029252645502645
11.9444708994709
10.588809523809523
23.51647486772487
10.559503968253967
10.102757936507937
19.353406084656083
20.87200396825397
18.598842592592593
18.975429894179893
18.52911375661376
20.057043650793652
18.628895502645502
21.81530423280423
21.9926917989418
21.42416005291005
21.21814814814815
22.014146825396825
12.921706349206351
12.322440476190476
12.021230158730157
12.78489417989418
12.78489417989418
12.38937169312169
11.495866402116402
10.658690476190477
12.33767857142857
12.347671957671958
23.999821428571426
25.323816137566137
25.19589947089947
23.46238095238095
24.42917328042328
18.192698412698412
17.62554232804233
16.845998677248677
16.57556216931217
15.154629629629628
15.06507275132275
13.728505291005291
13.732585978835978
18.67714947089947
11.627136243386245
15.733941798941798
11.739259259259258
11.862678571428571
17.991812169312173
17.37227513227513
22.83365079365079
22.106878306878308
22.321878306878308
22.426276455026454
22.458498677248677
22.880648148148143
22.734060846560848
7.591541005291005
8.159503968253969
10.267050264550265
20.191276455026454
20.290357142857143
14.735747354497352
22.191990740740742
22.092493386243387
16.517817460317463
15.992195767195767
